ep_id,country,main_activity,clustered,activity_uuid_product_uuid,multi_match,completion,category
1d20b41f4a1ac9a2885a8af1986b5c8ddac92aae,netherlands,manufacturer/ producer,fresh potatoes,b10a2e91-d6c5-5032-b111-abb7062713e3_155158d0-d566-487e-bfae-fff465d5dc52,FALSE,high,ep_product
241456e664df5de18ca5c2b739913d41b0d79f0b,germany,manufacturer/ producer,frozen chicken,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
883a9906cb3509a3ef65afb55b99687647eeadb0,france,manufacturer/ producer,frozen desserts,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
883a9906cb3509a3ef65afb55b99687647eeadb0,germany,manufacturer/ producer,frozen desserts,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
883a9906cb3509a3ef65afb55b99687647eeadb0,spain,manufacturer/ producer,frozen desserts,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
c7ea78858e26937c996adea917708290062326b4,germany,manufacturer/ producer,frozen fish products,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
c7ea78858e26937c996adea917708290062326b4,spain,manufacturer/ producer,frozen fish products,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
d3726289ec3b838cfa269296fc294170490d0bc2,germany,manufacturer/ producer,frozen foods,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
d3726289ec3b838cfa269296fc294170490d0bc2,netherlands,manufacturer/ producer,frozen foods,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
f0be25a622cfd1902af40d971dde061a5e96649f,france,manufacturer/ producer,frozen fruit,024d3416-1cd9-50eb-b044-26db5c43420f_fb2a172f-2a59-4990-b362-64dd4825550f,FALSE,low,ep_product
f0be25a622cfd1902af40d971dde061a5e96649f,germany,manufacturer/ producer,frozen fruit,024d3416-1cd9-50eb-b044-26db5c43420f_fb2a172f-2a59-4990-b362-64dd4825550f,FALSE,low,ep_product
f0be25a622cfd1902af40d971dde061a5e96649f,netherlands,manufacturer/ producer,frozen fruit,024d3416-1cd9-50eb-b044-26db5c43420f_fb2a172f-2a59-4990-b362-64dd4825550f,FALSE,low,ep_product
f0be25a622cfd1902af40d971dde061a5e96649f,spain,manufacturer/ producer,frozen fruit,024d3416-1cd9-50eb-b044-26db5c43420f_fb2a172f-2a59-4990-b362-64dd4825550f,FALSE,low,ep_product
6fb644cc3e0b05f9b8d046711ce83eb14b445bc3,france,manufacturer/ producer,frozen fruit cocktail,5abbdfd5-beb9-54d0-9477-8d76175fe1ee_30df3cb7-d389-4007-a172-ad89e98c3270,FALSE,low,ep_product
cb9686113d3277603e1c9e4f40178822e3807868,spain,manufacturer/ producer,frozen meats,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
b3efa51cce375d19f28ed282b859c864beea4634,spain,manufacturer/ producer,frozen offal,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
9d43db971d753311ee1515ff303c2fb121dc40d8,germany,manufacturer/ producer,frozen pastries,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
9d43db971d753311ee1515ff303c2fb121dc40d8,spain,manufacturer/ producer,frozen pastries,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
35479f657df54c0600b89b13748869f831e4d9d9,germany,manufacturer/ producer,frozen pizzas,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
35479f657df54c0600b89b13748869f831e4d9d9,spain,manufacturer/ producer,frozen pizzas,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
0555c0408b86a0ff2451b472a34bdb9a1f26af86,germany,manufacturer/ producer,frozen pork,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
dd34e61718ccaf5d96507795cf73da4f44103a43,austria,manufacturer/ producer,frozen potatoes,b10a2e91-d6c5-5032-b111-abb7062713e3_155158d0-d566-487e-bfae-fff465d5dc52,FALSE,high,ep_product
8d1a1739e7e68d71ddd20d1769a8ac6fe027cbc4,austria,manufacturer/ producer,frozen poultry,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
8d1a1739e7e68d71ddd20d1769a8ac6fe027cbc4,france,manufacturer/ producer,frozen poultry,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
8d1a1739e7e68d71ddd20d1769a8ac6fe027cbc4,germany,manufacturer/ producer,frozen poultry,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
8d1a1739e7e68d71ddd20d1769a8ac6fe027cbc4,netherlands,manufacturer/ producer,frozen poultry,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
8d1a1739e7e68d71ddd20d1769a8ac6fe027cbc4,spain,manufacturer/ producer,frozen poultry,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
c617ffb988c4b9347d58f3bf4d12c5db0c3a1d85,spain,manufacturer/ producer,frozen rabbit,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
97afa3e585afb3e6eb348973307bf555af3dbbda,netherlands,manufacturer/ producer,frozen salmon,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
1332f5f61635b4f3869dd283a7bd3f4a80fb2e62,france,manufacturer/ producer,frozen seafood,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
1332f5f61635b4f3869dd283a7bd3f4a80fb2e62,germany,manufacturer/ producer,frozen seafood,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
1332f5f61635b4f3869dd283a7bd3f4a80fb2e62,spain,manufacturer/ producer,frozen seafood,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
273bea721832e1e1d2ce2045ff73e0ea3d1c3b20,spain,manufacturer/ producer,frozen tarts,52dd0b7b-ea9a-5acb-b213-f7c865098946_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,FALSE,low,ep_product
f053b8b6867d63b294d649595d714aa755500d93,austria,manufacturer/ producer,fruit,5abbdfd5-beb9-54d0-9477-8d76175fe1ee_30df3cb7-d389-4007-a172-ad89e98c3270,FALSE,low,ep_product
f053b8b6867d63b294d649595d714aa755500d93,france,manufacturer/ producer,fruit,5abbdfd5-beb9-54d0-9477-8d76175fe1ee_30df3cb7-d389-4007-a172-ad89e98c3270,FALSE,low,ep_product
f053b8b6867d63b294d649595d714aa755500d93,germany,manufacturer/ producer,fruit,5abbdfd5-beb9-54d0-9477-8d76175fe1ee_30df3cb7-d389-4007-a172-ad89e98c3270,FALSE,low,ep_product
f053b8b6867d63b294d649595d714aa755500d93,netherlands,manufacturer/ producer,fruit,5abbdfd5-beb9-54d0-9477-8d76175fe1ee_30df3cb7-d389-4007-a172-ad89e98c3270,FALSE,low,ep_product
771429354f5a3a9165bd9a8cc13762ecec983376,germany,manufacturer/ producer,fruit herbal teas,2c9795fb-eda0-5089-8ab9-63f11541b237_1942f3d1-fad9-43da-a657-d5920c804cd6,FALSE,high,ep_product
768d5fa5442b7c17ca0b46a3735f4ba32e7f1dc5,spain,manufacturer/ producer,fruit in syrup,2f3e96dd-2148-5edd-9a40-c4fd56f311ac_601aa448-72b2-4c2c-a05a-e185516d62a1,FALSE,low,ep_product
223d0cf4f26a375f8bffd86916950e1a1a546ad7,austria,manufacturer/ producer,fruit juice beverages,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
d50faed72f2a96fa4ea140261e56c2a5b493af81,austria,manufacturer/ producer,fruit juices,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
d50faed72f2a96fa4ea140261e56c2a5b493af81,france,manufacturer/ producer,fruit juices,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
d50faed72f2a96fa4ea140261e56c2a5b493af81,germany,manufacturer/ producer,fruit juices,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
d50faed72f2a96fa4ea140261e56c2a5b493af81,netherlands,manufacturer/ producer,fruit juices,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
d50faed72f2a96fa4ea140261e56c2a5b493af81,spain,manufacturer/ producer,fruit juices,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
70622f3cd1ba17ed5445bbba3447d79aa1612f87,france,manufacturer/ producer,fruit plants,1a9a6f03-a74e-5a9c-aba4-a142ad0a164f_8f817492-39ba-42a3-a710-5f85a1f26379,FALSE,low,ep_product
70622f3cd1ba17ed5445bbba3447d79aa1612f87,spain,manufacturer/ producer,fruit plants,1a9a6f03-a74e-5a9c-aba4-a142ad0a164f_8f817492-39ba-42a3-a710-5f85a1f26379,FALSE,low,ep_product
77bec015304d281968a1cabf3146f8b48188f604,france,manufacturer/ producer,fruit purée,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
e6bf5da35c98e983d28bc7dc79292da1f54e4cb4,germany,manufacturer/ producer,fruit sweeteners,7756c9a3-3d9e-56bd-a622-f7558ea6c189_8e583c86-9411-4087-a357-490a05d6b928,FALSE,low,ep_product
462d4379f6b2da5cd08db37cd8717525da083f9c,germany,manufacturer/ producer,fruit teas,2c9795fb-eda0-5089-8ab9-63f11541b237_1942f3d1-fad9-43da-a657-d5920c804cd6,FALSE,high,ep_product
ee80b2eb2d20d2fbe7d6e42316a977dafe622ecb,austria,manufacturer/ producer,fruit trees,c0c84b4c-2208-599b-a24f-9183d30eb5ed_0a2e68db-e3d3-406f-8347-9aab9793db55,FALSE,high,ep_product
ee80b2eb2d20d2fbe7d6e42316a977dafe622ecb,france,manufacturer/ producer,fruit trees,c0c84b4c-2208-599b-a24f-9183d30eb5ed_0a2e68db-e3d3-406f-8347-9aab9793db55,FALSE,high,ep_product
ee80b2eb2d20d2fbe7d6e42316a977dafe622ecb,germany,manufacturer/ producer,fruit trees,c0c84b4c-2208-599b-a24f-9183d30eb5ed_0a2e68db-e3d3-406f-8347-9aab9793db55,FALSE,high,ep_product
ee80b2eb2d20d2fbe7d6e42316a977dafe622ecb,netherlands,manufacturer/ producer,fruit trees,c0c84b4c-2208-599b-a24f-9183d30eb5ed_0a2e68db-e3d3-406f-8347-9aab9793db55,FALSE,high,ep_product
ee80b2eb2d20d2fbe7d6e42316a977dafe622ecb,spain,manufacturer/ producer,fruit trees,c0c84b4c-2208-599b-a24f-9183d30eb5ed_0a2e68db-e3d3-406f-8347-9aab9793db55,FALSE,high,ep_product
38d5a2309392c92f3ec898d051942e9e1af83a2e,france,manufacturer/ producer,"fruit, deep-frozen",024d3416-1cd9-50eb-b044-26db5c43420f_fb2a172f-2a59-4990-b362-64dd4825550f,FALSE,low,ep_product
38d5a2309392c92f3ec898d051942e9e1af83a2e,germany,manufacturer/ producer,"fruit, deep-frozen",024d3416-1cd9-50eb-b044-26db5c43420f_fb2a172f-2a59-4990-b362-64dd4825550f,FALSE,low,ep_product
38d5a2309392c92f3ec898d051942e9e1af83a2e,netherlands,manufacturer/ producer,"fruit, deep-frozen",024d3416-1cd9-50eb-b044-26db5c43420f_fb2a172f-2a59-4990-b362-64dd4825550f,FALSE,low,ep_product
38d5a2309392c92f3ec898d051942e9e1af83a2e,spain,manufacturer/ producer,"fruit, deep-frozen",024d3416-1cd9-50eb-b044-26db5c43420f_fb2a172f-2a59-4990-b362-64dd4825550f,FALSE,low,ep_product
e8464529aa4aae6cb19476f7464b62d62f76829a,spain,manufacturer/ producer,fruit-based beverages,e135b4f8-1a47-56fe-a48d-781144a58cdc_5ee7638a-fd4c-4290-a7eb-8fb7821d891e,FALSE,low,ep_product
0947d172a54e210a1ee6b44ae7d446b310818f7c,austria,manufacturer/ producer,fruity wines,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
b778f3851c72d025a03f78008ad56a1d95a59488,germany,manufacturer/ producer,fuel pumps,905e7e57-16ee-53c5-8d35-1a9d53fb3470_c5a44929-73b7-4ee2-a5da-7806cc094d77,FALSE,high,ep_product
9d8e8b9de5c145a4c5742e151491dd877a47b7fe,austria,manufacturer/ producer,furnaces,36006f50-b4ed-54fd-b868-f20240b2b749_971337d4-7826-4ec6-bfef-5e5c6dd517be,FALSE,high,ep_product
9d8e8b9de5c145a4c5742e151491dd877a47b7fe,france,manufacturer/ producer,furnaces,36006f50-b4ed-54fd-b868-f20240b2b749_971337d4-7826-4ec6-bfef-5e5c6dd517be,FALSE,high,ep_product
9d8e8b9de5c145a4c5742e151491dd877a47b7fe,germany,manufacturer/ producer,furnaces,36006f50-b4ed-54fd-b868-f20240b2b749_971337d4-7826-4ec6-bfef-5e5c6dd517be,FALSE,high,ep_product
9d8e8b9de5c145a4c5742e151491dd877a47b7fe,netherlands,manufacturer/ producer,furnaces,36006f50-b4ed-54fd-b868-f20240b2b749_971337d4-7826-4ec6-bfef-5e5c6dd517be,FALSE,high,ep_product
9d8e8b9de5c145a4c5742e151491dd877a47b7fe,spain,manufacturer/ producer,furnaces,36006f50-b4ed-54fd-b868-f20240b2b749_971337d4-7826-4ec6-bfef-5e5c6dd517be,FALSE,high,ep_product
2cfd2dad8f12f5122796e780875047d189f330c7,france,manufacturer/ producer,"furnaces, oven, electric",1774399e-30db-57b5-8a08-f81470109d5c_f93666bf-718f-4f42-b89f-89bcf5b486e9,FALSE,medium,ep_product
2cfd2dad8f12f5122796e780875047d189f330c7,germany,manufacturer/ producer,"furnaces, oven, electric",1774399e-30db-57b5-8a08-f81470109d5c_f93666bf-718f-4f42-b89f-89bcf5b486e9,FALSE,medium,ep_product
2cfd2dad8f12f5122796e780875047d189f330c7,spain,manufacturer/ producer,"furnaces, oven, electric",1774399e-30db-57b5-8a08-f81470109d5c_f93666bf-718f-4f42-b89f-89bcf5b486e9,FALSE,medium,ep_product
b3f2e1cccad7517d80b3f03d1a7af47ddd515af3,france,manufacturer/ producer,garden flowers,0f2e967b-dd3e-509f-9d82-04020fd71d04_56945618-6269-4b32-8a1a-23deb440d203,FALSE,low,ep_product
b3f2e1cccad7517d80b3f03d1a7af47ddd515af3,spain,manufacturer/ producer,garden flowers,0f2e967b-dd3e-509f-9d82-04020fd71d04_56945618-6269-4b32-8a1a-23deb440d203,FALSE,low,ep_product
b107786e669398f032790445e777342f4e7d32eb,france,manufacturer/ producer,garden plants,0f2e967b-dd3e-509f-9d82-04020fd71d04_56945618-6269-4b32-8a1a-23deb440d203,FALSE,medium,ep_product
b107786e669398f032790445e777342f4e7d32eb,germany,manufacturer/ producer,garden plants,0f2e967b-dd3e-509f-9d82-04020fd71d04_56945618-6269-4b32-8a1a-23deb440d203,FALSE,medium,ep_product
b107786e669398f032790445e777342f4e7d32eb,netherlands,manufacturer/ producer,garden plants,0f2e967b-dd3e-509f-9d82-04020fd71d04_56945618-6269-4b32-8a1a-23deb440d203,FALSE,medium,ep_product
b107786e669398f032790445e777342f4e7d32eb,spain,manufacturer/ producer,garden plants,0f2e967b-dd3e-509f-9d82-04020fd71d04_56945618-6269-4b32-8a1a-23deb440d203,FALSE,medium,ep_product
2bc5d89713e3660385ff854d1788f2300d28b416,france,manufacturer/ producer,gardening machines,0f2e967b-dd3e-509f-9d82-04020fd71d04_56945618-6269-4b32-8a1a-23deb440d203,FALSE,low,ep_product
2f16b53eed084a505d57f2b36133c728dc6f4d2a,france,manufacturer/ producer,glass brick,0ed30c3f-34fe-5aaf-b54f-f1ef4f9d1e1c_2f20213d-143e-49ce-adb0-026f00c3e622,FALSE,high,ep_product
2f16b53eed084a505d57f2b36133c728dc6f4d2a,germany,manufacturer/ producer,glass brick,0ed30c3f-34fe-5aaf-b54f-f1ef4f9d1e1c_2f20213d-143e-49ce-adb0-026f00c3e622,FALSE,high,ep_product
2f16b53eed084a505d57f2b36133c728dc6f4d2a,spain,manufacturer/ producer,glass brick,0ed30c3f-34fe-5aaf-b54f-f1ef4f9d1e1c_2f20213d-143e-49ce-adb0-026f00c3e622,FALSE,high,ep_product
be4d2a657b2428424a4bb22504254e2ed216470a,austria,manufacturer/ producer,glass ceramic,379e1a76-241c-562d-bd89-6352b3777a05_1d53b5b2-8bd1-4936-8a5b-a130bf812db0,FALSE,high,ep_product
be4d2a657b2428424a4bb22504254e2ed216470a,france,manufacturer/ producer,glass ceramic,379e1a76-241c-562d-bd89-6352b3777a05_1d53b5b2-8bd1-4936-8a5b-a130bf812db0,FALSE,high,ep_product
be4d2a657b2428424a4bb22504254e2ed216470a,germany,manufacturer/ producer,glass ceramic,379e1a76-241c-562d-bd89-6352b3777a05_1d53b5b2-8bd1-4936-8a5b-a130bf812db0,FALSE,high,ep_product
be4d2a657b2428424a4bb22504254e2ed216470a,spain,manufacturer/ producer,glass ceramic,379e1a76-241c-562d-bd89-6352b3777a05_1d53b5b2-8bd1-4936-8a5b-a130bf812db0,FALSE,high,ep_product
771216dc2b53523a81afc113954597e150522753,austria,manufacturer/ producer,glass fibre,c1ee0f46-b944-505a-af8a-278f7fc0b8fe_2fca690e-d8ae-4b9b-8c48-8f658b6e7268,FALSE,low,ep_product
771216dc2b53523a81afc113954597e150522753,france,manufacturer/ producer,glass fibre,c1ee0f46-b944-505a-af8a-278f7fc0b8fe_2fca690e-d8ae-4b9b-8c48-8f658b6e7268,FALSE,low,ep_product
771216dc2b53523a81afc113954597e150522753,germany,manufacturer/ producer,glass fibre,c1ee0f46-b944-505a-af8a-278f7fc0b8fe_2fca690e-d8ae-4b9b-8c48-8f658b6e7268,FALSE,low,ep_product
d16741a864e70c9a20c722af28c3d704109e4dd9,germany,manufacturer/ producer,glass fittings,526b7021-072e-5ed9-9f99-4720c46503ab_6935bec1-c9e9-47c3-90f4-ee65446edc92,FALSE,low,ep_product
d16741a864e70c9a20c722af28c3d704109e4dd9,spain,manufacturer/ producer,glass fittings,526b7021-072e-5ed9-9f99-4720c46503ab_6935bec1-c9e9-47c3-90f4-ee65446edc92,FALSE,low,ep_product
8a0008094e13634ce4bb9a0e77b1d2179a172d9a,france,manufacturer/ producer,glass tubes,9489e7fb-9f94-5b5a-b1e6-e2e9281121c6_de2715c2-36f5-433f-9aa1-0f1177c37690,FALSE,high,ep_product
83e6be4c422b7d6ced56de3d1ad74adc1e8136b6,france,manufacturer/ producer,glazing units,94b4a949-4e44-5360-b43c-a7259f7a8bee_e02fb49b-8052-4bc3-ba3a-4a98a4f12154,FALSE,low,ep_product
83e6be4c422b7d6ced56de3d1ad74adc1e8136b6,germany,manufacturer/ producer,glazing units,94b4a949-4e44-5360-b43c-a7259f7a8bee_e02fb49b-8052-4bc3-ba3a-4a98a4f12154,FALSE,low,ep_product
83e6be4c422b7d6ced56de3d1ad74adc1e8136b6,netherlands,manufacturer/ producer,glazing units,94b4a949-4e44-5360-b43c-a7259f7a8bee_e02fb49b-8052-4bc3-ba3a-4a98a4f12154,FALSE,low,ep_product
83e6be4c422b7d6ced56de3d1ad74adc1e8136b6,spain,manufacturer/ producer,glazing units,94b4a949-4e44-5360-b43c-a7259f7a8bee_e02fb49b-8052-4bc3-ba3a-4a98a4f12154,FALSE,low,ep_product
bfbe8fc9d1ae6cc4ff5f7b805f867c19ab3666ae,spain,manufacturer/ producer,glucose syrups,7756c9a3-3d9e-56bd-a622-f7558ea6c189_8e583c86-9411-4087-a357-490a05d6b928,FALSE,low,ep_product
bf135d1f23a49cd35e8f1f134196548c31616272,austria,manufacturer/ producer,glue,efdbd165-72a7-57ba-b69f-c5b9ac1ec29f_fa11f755-b0fc-4b50-b3cc-6acde5908f28,FALSE,low,ep_product
bf135d1f23a49cd35e8f1f134196548c31616272,france,manufacturer/ producer,glue,efdbd165-72a7-57ba-b69f-c5b9ac1ec29f_fa11f755-b0fc-4b50-b3cc-6acde5908f28,FALSE,low,ep_product
bf135d1f23a49cd35e8f1f134196548c31616272,netherlands,manufacturer/ producer,glue,efdbd165-72a7-57ba-b69f-c5b9ac1ec29f_fa11f755-b0fc-4b50-b3cc-6acde5908f28,FALSE,low,ep_product
bf135d1f23a49cd35e8f1f134196548c31616272,spain,manufacturer/ producer,glue,efdbd165-72a7-57ba-b69f-c5b9ac1ec29f_fa11f755-b0fc-4b50-b3cc-6acde5908f28,FALSE,low,ep_product
4fc5b63d4246a5861b1a0bf7f32b68ab36ecf0e9,france,manufacturer/ producer,"glues, natural",efdbd165-72a7-57ba-b69f-c5b9ac1ec29f_fa11f755-b0fc-4b50-b3cc-6acde5908f28,FALSE,low,ep_product
4fc5b63d4246a5861b1a0bf7f32b68ab36ecf0e9,netherlands,manufacturer/ producer,"glues, natural",efdbd165-72a7-57ba-b69f-c5b9ac1ec29f_fa11f755-b0fc-4b50-b3cc-6acde5908f28,FALSE,low,ep_product
899500218f2b18998894942435d4cc93c1496623,france,manufacturer/ producer,gold ingots,9537c75c-1cfe-5123-bec2-42f579307e89_2a1ff7f1-dbb0-48eb-b5a2-c04054380bdf,FALSE,high,ep_product
399dcf8b608cbddf4374aac8d5532926658fa3fa,spain,manufacturer/ producer,gourmet coffee,6f260fd2-e51a-5098-8fcb-8f47f8a51745_42193bba-bf84-4490-8c69-b6e23048e73d,FALSE,high,ep_product
992bb6301a0c43a223d0a61d05294bd9ce48cbfa,austria,manufacturer/ producer,"grains, livestock",c0f116c4-f195-55e5-96bd-5e2d25ec06d7_aeaf5266-3f9c-4074-bd34-eba76a61760c,FALSE,low,ep_product
992bb6301a0c43a223d0a61d05294bd9ce48cbfa,france,manufacturer/ producer,"grains, livestock",c0f116c4-f195-55e5-96bd-5e2d25ec06d7_aeaf5266-3f9c-4074-bd34-eba76a61760c,FALSE,low,ep_product
992bb6301a0c43a223d0a61d05294bd9ce48cbfa,germany,manufacturer/ producer,"grains, livestock",c0f116c4-f195-55e5-96bd-5e2d25ec06d7_aeaf5266-3f9c-4074-bd34-eba76a61760c,FALSE,low,ep_product
992bb6301a0c43a223d0a61d05294bd9ce48cbfa,netherlands,manufacturer/ producer,"grains, livestock",c0f116c4-f195-55e5-96bd-5e2d25ec06d7_aeaf5266-3f9c-4074-bd34-eba76a61760c,FALSE,low,ep_product
992bb6301a0c43a223d0a61d05294bd9ce48cbfa,spain,manufacturer/ producer,"grains, livestock",c0f116c4-f195-55e5-96bd-5e2d25ec06d7_aeaf5266-3f9c-4074-bd34-eba76a61760c,FALSE,low,ep_product
c70c79b668b8f7f5e1527bc8f62960f0e156c7ac,france,wholesaler,"grains, poultry",87886494-df23-5b3f-973f-650bf39fc026_0201ee86-f71b-4457-8fe8-79f3ed720b07,FALSE,low,ep_product
c70c79b668b8f7f5e1527bc8f62960f0e156c7ac,spain,agent/ representative,"grains, poultry",c8180b27-2507-5dab-8234-368aef4afe60_0201ee86-f71b-4457-8fe8-79f3ed720b07,FALSE,low,ep_product
c70c79b668b8f7f5e1527bc8f62960f0e156c7ac,spain,wholesaler,"grains, poultry",c8180b27-2507-5dab-8234-368aef4afe60_0201ee86-f71b-4457-8fe8-79f3ed720b07,FALSE,low,ep_product
6440772ce9562fe183792263a72186f5dd03a3ea,france,manufacturer/ producer,grand wines,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
6440772ce9562fe183792263a72186f5dd03a3ea,spain,manufacturer/ producer,grand wines,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
96e37b0a6cb10ee559747694bb08915f27c7d800,austria,agent/ representative,granolithic concrete,72651603-406a-545d-a03d-1d1caf656efb_765e7edf-19bc-4110-bb7c-32df8d749c54,FALSE,high,ep_product
96e37b0a6cb10ee559747694bb08915f27c7d800,austria,wholesaler,granolithic concrete,72651603-406a-545d-a03d-1d1caf656efb_765e7edf-19bc-4110-bb7c-32df8d749c54,FALSE,high,ep_product
96e37b0a6cb10ee559747694bb08915f27c7d800,germany,agent/ representative,granolithic concrete,72651603-406a-545d-a03d-1d1caf656efb_765e7edf-19bc-4110-bb7c-32df8d749c54,FALSE,high,ep_product
96e37b0a6cb10ee559747694bb08915f27c7d800,germany,wholesaler,granolithic concrete,72651603-406a-545d-a03d-1d1caf656efb_765e7edf-19bc-4110-bb7c-32df8d749c54,FALSE,high,ep_product
96e37b0a6cb10ee559747694bb08915f27c7d800,spain,wholesaler,granolithic concrete,72651603-406a-545d-a03d-1d1caf656efb_765e7edf-19bc-4110-bb7c-32df8d749c54,FALSE,high,ep_product
232cb7ef96c4a8e298234c4d3cf26f5d3ce362ee,france,manufacturer/ producer,grape juice,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
6ebfe44a8d56b7751e1606a6debabe22a8e4099e,spain,manufacturer/ producer,grape juice concentrates,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
9398ab29093ab194dea329c6f1b11b223f72024e,spain,manufacturer/ producer,grape oil,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
ae91a59b42a15147148383d9494510c36d10b5c2,germany,manufacturer/ producer,grape seed oils,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
35c4cdb50a9a6b4475da4a66d955ef2a9e1acc39,france,manufacturer/ producer,grapes,2ca54fc1-3f6a-57d4-8a44-e4f9d487b1f6_685944f8-452b-4ad4-a01a-863924792f27,FALSE,low,ep_product
